0,0,0,0,0,0,0,0,0,0,0,0.036684,0.01285,0.043065,0.020285,0.043274,0.016719,0.017709,0.050592,0.044762,0.033485,0.015401,0.038386,0.017177,0.061112,0.043698,0.06225,0.045714,0.025147,0.038004,0.046541,0.029087,0.039342,0.053724,0.058351,0.040395
0,0,0,0,0,0,0,0,0,0,0,0,0.03965,0.0056397,0.042307,0.0085972,0.045207,0.03465,0.01338,0.0088,0.011181,0.042804,0.010662,0.02487,0.049534,0.046451,0.052969,0.045696,0.048233,0.036804,0.046781,0.011931,0.035587,0.043921,0.050185,0.040447
0,0,0,0,0,0,0,0,0,0,0,0,0,0.047099,0.011476,0.048774,0.0063225,0.0056409,0.053168,0.049823,0.038717,0.0035656,0.045297,0.01777,0.049732,0.030033,0.05014,0.032528,0.020056,0.026297,0.033214,0.036276,0.028243,0.042458,0.046208,0.027851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049894,0.0039545,0.052433,0.042164,0.015792,0.0038645,0.015207,0.050247,0.013021,0.031699,0.054547,0.05346,0.058251,0.052478,0.055686,0.043827,0.053552,0.015305,0.042425,0.049506,0.055756,0.047427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051952,0.010358,0.013008,0.05542,0.052862,0.042026,0.0082218,0.048907,0.014779,0.046612,0.025904,0.046651,0.028667,0.0081847,0.023523,0.029252,0.040131,0.025743,0.039498,0.042743,0.024502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053641,0.044034,0.018477,0.0014239,0.017891,0.051889,0.014551,0.032581,0.059191,0.057292,0.062846,0.056479,0.057324,0.047644,0.057561,0.014377,0.046381,0.054017,0.060278,0.051281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079577,0.058988,0.054852,0.04354,0.0037343,0.049604,0.018648,0.05649,0.035962,0.056657,0.038726,0.017541,0.033182,0.039316,0.040331,0.035243,0.049293,0.05274,0.034435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048054,0.045007,0.034047,0.0067543,0.04085,0.020922,0.046537,0.028324,0.047331,0.030394,0.022012,0.023118,0.031199,0.032041,0.024764,0.039174,0.043405,0.025213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018292,0.010595,0.05632,0.010595,0.038825,0.052979,0.055381,0.056992,0.053899,0.061711,0.045967,0.05493,0.023628,0.044182,0.048876,0.054972,0.049389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018178,0.052952,0.014741,0.033865,0.05849,0.05733,0.062216,0.056401,0.058393,0.047689,0.057478,0.016038,0.046332,0.053492,0.05974,0.051303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041821,0.0071771,0.022504,0.054632,0.049539,0.057875,0.049164,0.047251,0.039982,0.050255,0.0073351,0.039093,0.04867,0.054897,0.043651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048342,0.017178,0.051173,0.030707,0.051333,0.033427,0.01672,0.0279,0.034032,0.03927,0.030003,0.04399,0.047415,0.02911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028488,0.061245,0.05702,0.064653,0.056582,0.053726,0.047442,0.057673,0.010413,0.04649,0.055556,0.061812,0.051111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052589,0.03852,0.054381,0.039728,0.017805,0.030878,0.040706,0.019266,0.031543,0.045323,0.050625,0.03396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022499,0.0075239,0.019049,0.053525,0.02347,0.018961,0.058171,0.021811,0.0051957,0.0067836,0.02212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021474,0.0034983,0.032044,0.0096475,0.0035884,0.050851,0.011198,0.016625,0.017759,0.0060367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018225,0.053265,0.024259,0.017889,0.061149,0.023,0.0099066,0.0035475,0.022289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03508,0.0093599,0.0010914,0.050881,0.010113,0.013141,0.014432,0.0058438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030793,0.035541,0.044612,0.033104,0.046551,0.049404,0.031434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010436,0.041543,0.0026132,0.016163,0.02035,0.0036696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051966,0.011202,0.013371,0.014173,0.0068889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041012,0.051826,0.057956,0.045172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014428,0.019161,0.0052501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078015,0.015138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
